id,type,date,time
112,0,2024-08-14,05:42:00
86924,0,2024-08-14,05:42:00
3,0,2024-08-14,05:44:00
86766,0,2024-08-14,05:46:00
115,0,2024-08-14,05:49:00
86765,0,2024-08-14,05:49:00
116,0,2024-08-14,05:50:00
114,0,2024-08-14,05:51:00
111,0,2024-08-14,05:51:00
87099,0,2024-08-14,05:53:00
113,0,2024-08-14,05:54:00
86764,0,2024-08-14,05:56:00
86763,0,2024-08-14,05:56:00
4,0,2024-08-14,05:56:00
86769,0,2024-08-14,05:56:00
117,0,2024-08-14,05:57:00
86767,0,2024-08-14,05:57:00
86768,0,2024-08-14,05:57:00
117,1,2024-08-14,18:04:00
114,1,2024-08-14,20:00:00
86763,1,2024-08-14,20:00:00
86769,1,2024-08-14,20:00:00
86764,1,2024-08-14,20:00:00
86767,1,2024-08-14,20:00:00
115,1,2024-08-14,20:00:00
4,1,2024-08-14,20:00:00
111,1,2024-08-14,20:00:00
86768,1,2024-08-14,20:00:00
3,1,2024-08-14,20:00:00
113,1,2024-08-14,20:00:00
87099,1,2024-08-14,20:00:00
86766,1,2024-08-14,20:00:00
86924,1,2024-08-14,20:01:00
116,1,2024-08-14,20:01:00
86765,1,2024-08-14,20:01:00
112,1,2024-08-14,20:01:00
115,0,2024-08-15,05:28:00
112,0,2024-08-15,05:39:00
86924,0,2024-08-15,05:39:00
3,0,2024-08-15,05:45:00
86766,0,2024-08-15,05:47:00
111,0,2024-08-15,05:48:00
114,0,2024-08-15,05:51:00
86765,0,2024-08-15,05:52:00
113,0,2024-08-15,05:53:00
87099,0,2024-08-15,05:54:00
117,0,2024-08-15,05:56:00
86769,0,2024-08-15,05:56:00
86764,0,2024-08-15,05:56:00
86763,0,2024-08-15,05:56:00
4,0,2024-08-15,05:56:00
86767,0,2024-08-15,05:57:00
86768,0,2024-08-15,05:57:00
116,0,2024-08-15,05:58:00
86769,5,2024-08-15,10:34:00
86769,4,2024-08-15,11:04:00
114,1,2024-08-15,12:00:00
112,5,2024-08-15,12:36:00
86924,5,2024-08-15,12:36:00
86924,4,2024-08-15,13:02:00
112,4,2024-08-15,13:03:00
117,1,2024-08-15,18:01:00
86763,1,2024-08-15,20:00:00
86764,1,2024-08-15,20:00:00
4,1,2024-08-15,20:00:00
86769,1,2024-08-15,20:00:00
86768,1,2024-08-15,20:00:00
113,1,2024-08-15,20:00:00
3,1,2024-08-15,20:00:00
115,1,2024-08-15,20:00:00
86767,1,2024-08-15,20:01:00
86765,1,2024-08-15,20:01:00
87099,1,2024-08-15,20:01:00
116,1,2024-08-15,20:02:00
112,1,2024-08-15,20:02:00
86766,1,2024-08-15,20:02:00
111,1,2024-08-15,20:02:00
86924,1,2024-08-15,20:04:00
86924,0,2024-08-16,05:43:00
112,0,2024-08-16,05:43:00
3,0,2024-08-16,05:47:00
116,0,2024-08-16,05:47:00
86766,0,2024-08-16,05:47:00
111,0,2024-08-16,05:48:00
114,0,2024-08-16,05:50:00
115,0,2024-08-16,05:51:00
86765,0,2024-08-16,05:52:00
113,0,2024-08-16,05:55:00
87099,0,2024-08-16,05:56:00
86764,0,2024-08-16,05:57:00
4,0,2024-08-16,05:57:00
86763,0,2024-08-16,05:57:00
86767,0,2024-08-16,05:58:00
86768,0,2024-08-16,05:58:00
86769,0,2024-08-16,05:58:00
117,0,2024-08-16,05:58:00
86768,5,2024-08-16,14:53:00
86924,5,2024-08-16,14:53:00
86768,4,2024-08-16,15:10:00
86924,4,2024-08-16,15:11:00
117,1,2024-08-16,18:00:00
86764,1,2024-08-16,20:00:00
86769,1,2024-08-16,20:00:00
86768,1,2024-08-16,20:00:00
86767,1,2024-08-16,20:00:00
115,1,2024-08-16,20:00:00
86763,1,2024-08-16,20:00:00
111,1,2024-08-16,20:00:00
4,1,2024-08-16,20:00:00
3,1,2024-08-16,20:00:00
116,1,2024-08-16,20:00:00
113,1,2024-08-16,20:00:00
114,1,2024-08-16,20:00:00
87099,1,2024-08-16,20:01:00
112,1,2024-08-16,20:01:00
86765,1,2024-08-16,20:01:00
86924,1,2024-08-16,20:01:00
86766,1,2024-08-16,20:02:00
3,0,2024-08-17,05:42:00
116,0,2024-08-17,05:43:00
86766,0,2024-08-17,05:48:00
111,0,2024-08-17,05:49:00
115,0,2024-08-17,05:49:00
114,0,2024-08-17,05:52:00
112,0,2024-08-17,05:52:00
86924,0,2024-08-17,05:52:00
87099,0,2024-08-17,05:53:00
113,0,2024-08-17,05:53:00
117,0,2024-08-17,05:53:00
86765,0,2024-08-17,05:55:00
86769,0,2024-08-17,05:55:00
86764,0,2024-08-17,05:56:00
4,0,2024-08-17,05:56:00
86763,0,2024-08-17,05:56:00
86767,0,2024-08-17,05:57:00
86768,0,2024-08-17,05:57:00
118,0,2024-08-17,15:20:00
115,1,2024-08-17,18:00:00
4,1,2024-08-17,18:00:00
86763,1,2024-08-17,18:00:00
86769,1,2024-08-17,18:00:00
86764,1,2024-08-17,18:00:00
116,1,2024-08-17,18:00:00
114,1,2024-08-17,18:00:00
113,1,2024-08-17,18:00:00
86768,1,2024-08-17,18:00:00
86767,1,2024-08-17,18:00:00
3,1,2024-08-17,18:00:00
86924,1,2024-08-17,18:01:00
86766,1,2024-08-17,18:01:00
86765,1,2024-08-17,18:01:00
87099,1,2024-08-17,18:01:00
112,1,2024-08-17,18:01:00
111,1,2024-08-17,18:02:00
117,1,2024-08-17,18:09:00
115,0,2024-08-20,05:24:00
115,0,2024-08-20,05:36:00
3,0,2024-08-20,05:42:00
114,0,2024-08-20,05:43:00
112,0,2024-08-20,05:43:00
86924,0,2024-08-20,05:43:00
116,0,2024-08-20,05:47:00
111,0,2024-08-20,05:50:00
86766,0,2024-08-20,05:51:00
87099,0,2024-08-20,05:51:00
113,0,2024-08-20,05:52:00
117,0,2024-08-20,05:53:00
86765,0,2024-08-20,05:54:00
86769,0,2024-08-20,05:56:00
86764,0,2024-08-20,05:57:00
86763,0,2024-08-20,05:57:00
4,0,2024-08-20,05:57:00
86767,0,2024-08-20,05:59:00
86768,0,2024-08-20,05:59:00
86763,1,2024-08-20,18:00:00
115,1,2024-08-20,18:00:00
86764,1,2024-08-20,18:00:00
3,1,2024-08-20,18:00:00
111,1,2024-08-20,18:00:00
4,1,2024-08-20,18:00:00
86769,1,2024-08-20,18:00:00
86766,1,2024-08-20,18:00:00
116,1,2024-08-20,18:00:00
112,1,2024-08-20,18:01:00
113,1,2024-08-20,18:01:00
86924,1,2024-08-20,18:01:00
87099,1,2024-08-20,18:01:00
86767,1,2024-08-20,18:01:00
117,1,2024-08-20,18:01:00
86765,1,2024-08-20,18:01:00
86768,1,2024-08-20,18:01:00
114,1,2024-08-20,18:03:00
3,0,2024-08-21,05:17:00
112,0,2024-08-21,05:39:00
86924,0,2024-08-21,05:40:00
114,0,2024-08-21,05:43:00
86766,0,2024-08-21,05:48:00
113,0,2024-08-21,05:48:00
111,0,2024-08-21,05:50:00
116,0,2024-08-21,05:51:00
86765,0,2024-08-21,05:51:00
115,0,2024-08-21,05:53:00
87099,0,2024-08-21,05:55:00
86764,0,2024-08-21,05:56:00
86764,0,2024-08-21,05:57:00
86763,0,2024-08-21,05:57:00
4,0,2024-08-21,05:57:00
86767,0,2024-08-21,05:57:00
86768,0,2024-08-21,05:57:00
86769,0,2024-08-21,05:57:00
117,0,2024-08-21,05:58:00
86763,1,2024-08-21,18:00:00
116,1,2024-08-21,18:00:00
4,1,2024-08-21,18:00:00
115,1,2024-08-21,18:00:00
3,1,2024-08-21,18:00:00
87099,1,2024-08-21,18:00:00
87099,1,2024-08-21,18:01:00
113,1,2024-08-21,18:01:00
86765,1,2024-08-21,18:01:00
86764,1,2024-08-21,18:01:00
86768,1,2024-08-21,18:01:00
86769,1,2024-08-21,18:01:00
117,1,2024-08-21,18:01:00
117,1,2024-08-21,18:02:00
86767,1,2024-08-21,18:02:00
114,1,2024-08-21,18:02:00
111,1,2024-08-21,18:02:00
112,1,2024-08-21,18:02:00
86924,1,2024-08-21,18:02:00
86766,1,2024-08-21,18:02:00
3,0,2024-08-22,05:31:00
112,0,2024-08-22,05:44:00
86766,0,2024-08-22,05:45:00
114,0,2024-08-22,05:45:00
117,0,2024-08-22,05:47:00
86924,0,2024-08-22,05:47:00
115,0,2024-08-22,05:50:00
116,0,2024-08-22,05:51:00
111,0,2024-08-22,05:51:00
86765,0,2024-08-22,05:51:00
113,0,2024-08-22,05:53:00
86764,0,2024-08-22,05:53:00
86763,0,2024-08-22,05:53:00
4,0,2024-08-22,05:53:00
87099,0,2024-08-22,05:54:00
86767,0,2024-08-22,05:57:00
86768,0,2024-08-22,05:57:00
86769,0,2024-08-22,05:58:00
115,1,2024-08-22,18:00:00
86769,1,2024-08-22,18:00:00
86764,1,2024-08-22,18:00:00
86763,1,2024-08-22,18:00:00
86767,1,2024-08-22,18:00:00
4,1,2024-08-22,18:00:00
86768,1,2024-08-22,18:00:00
3,1,2024-08-22,18:00:00
87099,1,2024-08-22,18:00:00
116,1,2024-08-22,18:01:00
112,1,2024-08-22,18:01:00
86924,1,2024-08-22,18:01:00
113,1,2024-08-22,18:01:00
111,1,2024-08-22,18:01:00
86765,1,2024-08-22,18:01:00
117,1,2024-08-22,18:01:00
86766,1,2024-08-22,18:01:00
114,1,2024-08-22,18:01:00
3,0,2024-08-23,05:22:00
112,0,2024-08-23,05:40:00
113,0,2024-08-23,05:40:00
115,0,2024-08-23,05:41:00
86924,0,2024-08-23,05:43:00
111,0,2024-08-23,05:49:00
114,0,2024-08-23,05:50:00
87099,0,2024-08-23,05:51:00
86765,0,2024-08-23,05:51:00
117,0,2024-08-23,05:53:00
86764,0,2024-08-23,05:55:00
86763,0,2024-08-23,05:55:00
4,0,2024-08-23,05:55:00
86766,0,2024-08-23,05:56:00
86767,0,2024-08-23,05:57:00
86768,0,2024-08-23,05:57:00
86769,0,2024-08-23,05:58:00
116,0,2024-08-23,05:59:00
86769,1,2024-08-23,18:00:00
86764,1,2024-08-23,18:00:00
115,1,2024-08-23,18:00:00
116,1,2024-08-23,18:00:00
86767,1,2024-08-23,18:00:00
111,1,2024-08-23,18:00:00
4,1,2024-08-23,18:00:00
3,1,2024-08-23,18:00:00
112,1,2024-08-23,18:00:00
86766,1,2024-08-23,18:00:00
86763,1,2024-08-23,18:00:00
86768,1,2024-08-23,18:01:00
114,1,2024-08-23,18:01:00
113,1,2024-08-23,18:01:00
87099,1,2024-08-23,18:01:00
117,1,2024-08-23,18:01:00
86765,1,2024-08-23,18:02:00
86924,1,2024-08-23,18:02:00
86766,0,2024-08-24,05:45:00
86924,0,2024-08-24,05:45:00
3,0,2024-08-24,05:45:00
86765,0,2024-08-24,05:52:00
86763,0,2024-08-24,05:53:00
86764,0,2024-08-24,05:53:00
87099,0,2024-08-24,05:55:00
86769,0,2024-08-24,05:58:00
86767,0,2024-08-24,05:59:00
86768,0,2024-08-24,05:59:00
86768,1,2024-08-24,18:00:00
86924,1,2024-08-24,18:00:00
86769,1,2024-08-24,18:00:00
86766,1,2024-08-24,18:00:00
86767,1,2024-08-24,18:00:00
86764,1,2024-08-24,18:00:00
86763,1,2024-08-24,18:00:00
3,1,2024-08-24,18:00:00
87099,1,2024-08-24,18:00:00
86765,1,2024-08-24,18:01:00
3,0,2024-08-27,05:35:00
112,0,2024-08-27,05:41:00
86924,0,2024-08-27,05:42:00
114,0,2024-08-27,05:43:00
86766,0,2024-08-27,05:48:00
115,0,2024-08-27,05:49:00
116,0,2024-08-27,05:49:00
111,0,2024-08-27,05:49:00
86765,0,2024-08-27,05:51:00
113,0,2024-08-27,05:51:00
87099,0,2024-08-27,05:54:00
86764,0,2024-08-27,05:54:00
86763,0,2024-08-27,05:54:00
4,0,2024-08-27,05:55:00
86767,0,2024-08-27,05:58:00
86768,0,2024-08-27,05:58:00
117,0,2024-08-27,05:59:00
116,1,2024-08-27,14:30:00
86763,1,2024-08-27,18:00:00
3,1,2024-08-27,18:00:00
4,1,2024-08-27,18:00:00
86764,1,2024-08-27,18:00:00
86768,1,2024-08-27,18:00:00
115,1,2024-08-27,18:00:00
86767,1,2024-08-27,18:00:00
87099,1,2024-08-27,18:00:00
114,1,2024-08-27,18:00:00
114,1,2024-08-27,18:01:00
111,1,2024-08-27,18:01:00
86765,1,2024-08-27,18:01:00
113,1,2024-08-27,18:01:00
117,1,2024-08-27,18:01:00
112,1,2024-08-27,18:01:00
86924,1,2024-08-27,18:01:00
86766,1,2024-08-27,18:02:00
3,0,2024-08-28,05:42:00
114,0,2024-08-28,05:42:00
112,0,2024-08-28,05:46:00
115,0,2024-08-28,05:47:00
115,0,2024-08-28,05:48:00
116,0,2024-08-28,05:48:00
111,0,2024-08-28,05:50:00
86766,0,2024-08-28,05:50:00
86924,0,2024-08-28,05:53:00
86764,0,2024-08-28,05:54:00
86763,0,2024-08-28,05:54:00
4,0,2024-08-28,05:54:00
86769,0,2024-08-28,05:54:00
86765,0,2024-08-28,05:54:00
117,0,2024-08-28,05:55:00
113,0,2024-08-28,05:56:00
87099,0,2024-08-28,05:56:00
86767,0,2024-08-28,05:59:00
86768,0,2024-08-28,05:59:00
115,1,2024-08-28,14:30:00
86763,1,2024-08-28,18:00:00
4,1,2024-08-28,18:00:00
116,1,2024-08-28,18:00:00
3,1,2024-08-28,18:00:00
87099,1,2024-08-28,18:00:00
117,1,2024-08-28,18:00:00
113,1,2024-08-28,18:00:00
114,1,2024-08-28,18:01:00
86765,1,2024-08-28,18:01:00
86764,1,2024-08-28,18:01:00
86769,1,2024-08-28,18:01:00
111,1,2024-08-28,18:02:00
86766,1,2024-08-28,18:02:00
86767,1,2024-08-28,18:02:00
86768,1,2024-08-28,18:02:00
86924,1,2024-08-28,18:03:00
112,1,2024-08-28,18:03:00
112,0,2024-08-29,05:41:00
86924,0,2024-08-29,05:43:00
116,0,2024-08-29,05:43:00
116,0,2024-08-29,05:44:00
114,0,2024-08-29,05:46:00
3,0,2024-08-29,05:47:00
111,0,2024-08-29,05:48:00
86765,0,2024-08-29,05:49:00
115,0,2024-08-29,05:50:00
113,0,2024-08-29,05:50:00
113,0,2024-08-29,05:51:00
86766,0,2024-08-29,05:51:00
87099,0,2024-08-29,05:52:00
86764,0,2024-08-29,05:53:00
86763,0,2024-08-29,05:54:00
4,0,2024-08-29,05:54:00
86769,0,2024-08-29,05:56:00
117,0,2024-08-29,05:58:00
86767,0,2024-08-29,05:58:00
86768,0,2024-08-29,05:58:00
86769,1,2024-08-29,18:00:00
86763,1,2024-08-29,18:00:00
86764,1,2024-08-29,18:00:00
4,1,2024-08-29,18:00:00
86768,1,2024-08-29,18:00:00
115,1,2024-08-29,18:00:00
116,1,2024-08-29,18:00:00
86767,1,2024-08-29,18:00:00
114,1,2024-08-29,18:00:00
3,1,2024-08-29,18:00:00
113,1,2024-08-29,18:00:00
87099,1,2024-08-29,18:00:00
117,1,2024-08-29,18:01:00
86765,1,2024-08-29,18:01:00
86924,1,2024-08-29,18:01:00
112,1,2024-08-29,18:01:00
111,1,2024-08-29,18:01:00
86766,1,2024-08-29,18:01:00
3,0,2024-08-30,05:33:00
114,0,2024-08-30,05:43:00
86766,0,2024-08-30,05:47:00
116,0,2024-08-30,05:48:00
112,0,2024-08-30,05:48:00
115,0,2024-08-30,05:50:00
86924,0,2024-08-30,05:50:00
87099,0,2024-08-30,05:51:00
117,0,2024-08-30,05:52:00
86765,0,2024-08-30,05:53:00
111,0,2024-08-30,05:54:00
86764,0,2024-08-30,05:55:00
86763,0,2024-08-30,05:55:00
4,0,2024-08-30,05:55:00
86769,0,2024-08-30,05:56:00
86767,0,2024-08-30,05:58:00
86768,0,2024-08-30,05:58:00
118,0,2024-08-30,10:48:00
86768,1,2024-08-30,14:35:00
112,1,2024-08-30,14:35:00
115,1,2024-08-30,18:00:00
86763,1,2024-08-30,18:00:00
4,1,2024-08-30,18:00:00
116,1,2024-08-30,18:00:00
87099,1,2024-08-30,18:00:00
114,1,2024-08-30,18:00:00
86924,1,2024-08-30,18:00:00
86766,1,2024-08-30,18:00:00
86764,1,2024-08-30,18:00:00
86769,1,2024-08-30,18:00:00
86767,1,2024-08-30,18:00:00
3,1,2024-08-30,18:00:00
111,1,2024-08-30,18:01:00
117,1,2024-08-30,18:01:00
86765,1,2024-08-30,18:01:00
113,0,2024-08-31,05:42:00
112,0,2024-08-31,05:44:00
116,0,2024-08-31,05:45:00
86924,0,2024-08-31,05:45:00
3,0,2024-08-31,05:46:00
114,0,2024-08-31,05:48:00
86766,0,2024-08-31,05:48:00
115,0,2024-08-31,05:48:00
86765,0,2024-08-31,05:50:00
111,0,2024-08-31,05:51:00
87099,0,2024-08-31,05:54:00
86767,0,2024-08-31,05:56:00
86768,0,2024-08-31,05:56:00
117,0,2024-08-31,05:56:00
86764,0,2024-08-31,05:56:00
86763,0,2024-08-31,05:56:00
4,0,2024-08-31,05:56:00
4,0,2024-08-31,05:57:00
86763,0,2024-08-31,05:57:00
86769,0,2024-08-31,05:57:00
3,1,2024-08-31,18:00:00
86763,1,2024-08-31,18:00:00
116,1,2024-08-31,18:00:00
4,1,2024-08-31,18:00:00
86764,1,2024-08-31,18:00:00
86769,1,2024-08-31,18:00:00
86768,1,2024-08-31,18:00:00
111,1,2024-08-31,18:01:00
86767,1,2024-08-31,18:01:00
115,1,2024-08-31,18:01:00
114,1,2024-08-31,18:01:00
113,1,2024-08-31,18:01:00
112,1,2024-08-31,18:01:00
87099,1,2024-08-31,18:03:00
117,1,2024-08-31,18:03:00
86765,1,2024-08-31,18:03:00
86924,1,2024-08-31,18:03:00
86766,1,2024-08-31,18:04:00
116,0,2024-09-02,05:42:00
114,0,2024-09-02,05:47:00
111,0,2024-09-02,05:49:00
86763,0,2024-09-02,05:50:00
4,0,2024-09-02,05:50:00
3,0,2024-09-02,05:50:00
86769,0,2024-09-02,05:51:00
86764,0,2024-09-02,05:51:00
86765,0,2024-09-02,05:51:00
112,0,2024-09-02,05:54:00
86924,0,2024-09-02,05:54:00
87099,0,2024-09-02,05:55:00
113,0,2024-09-02,05:56:00
117,0,2024-09-02,05:58:00
86767,0,2024-09-02,06:01:00
86768,0,2024-09-02,06:01:00
86763,1,2024-09-02,18:00:00
4,1,2024-09-02,18:00:00
116,1,2024-09-02,18:00:00
86769,1,2024-09-02,18:00:00
3,1,2024-09-02,18:00:00
113,1,2024-09-02,18:00:00
86764,1,2024-09-02,18:00:00
111,1,2024-09-02,18:00:00
114,1,2024-09-02,18:00:00
86767,1,2024-09-02,18:00:00
117,1,2024-09-02,18:01:00
112,1,2024-09-02,18:01:00
86768,1,2024-09-02,18:01:00
87099,1,2024-09-02,18:02:00
86765,1,2024-09-02,18:03:00
86924,1,2024-09-02,18:04:00
86924,0,2024-09-03,05:33:00
117,0,2024-09-03,05:41:00
116,0,2024-09-03,05:43:00
114,0,2024-09-03,05:46:00
86766,0,2024-09-03,05:47:00
3,0,2024-09-03,05:47:00
113,0,2024-09-03,05:51:00
86765,0,2024-09-03,05:52:00
111,0,2024-09-03,05:52:00
115,0,2024-09-03,05:53:00
87099,0,2024-09-03,05:54:00
86764,0,2024-09-03,05:54:00
86763,0,2024-09-03,05:54:00
4,0,2024-09-03,05:54:00
86769,0,2024-09-03,05:57:00
86767,0,2024-09-03,06:00:00
86768,0,2024-09-03,06:00:00
86763,1,2024-09-03,18:00:00
4,1,2024-09-03,18:00:00
86767,1,2024-09-03,18:00:00
86769,1,2024-09-03,18:00:00
115,1,2024-09-03,18:00:00
86764,1,2024-09-03,18:00:00
114,1,2024-09-03,18:00:00
86768,1,2024-09-03,18:00:00
113,1,2024-09-03,18:00:00
111,1,2024-09-03,18:00:00
87099,1,2024-09-03,18:00:00
87099,1,2024-09-03,18:01:00
86765,1,2024-09-03,18:01:00
86766,1,2024-09-03,18:01:00
86924,1,2024-09-03,18:01:00
117,1,2024-09-03,18:01:00
116,1,2024-09-03,18:01:00
117,0,2024-09-04,05:36:00
112,0,2024-09-04,05:42:00
86924,0,2024-09-04,05:45:00
86766,0,2024-09-04,05:47:00
114,0,2024-09-04,05:47:00
116,0,2024-09-04,05:48:00
113,0,2024-09-04,05:52:00
86767,0,2024-09-04,05:53:00
86768,0,2024-09-04,05:53:00
111,0,2024-09-04,05:53:00
86765,0,2024-09-04,05:53:00
115,0,2024-09-04,05:54:00
86764,0,2024-09-04,05:55:00
86763,0,2024-09-04,05:55:00
4,0,2024-09-04,05:55:00
87099,0,2024-09-04,05:59:00
86763,1,2024-09-04,18:00:00
4,1,2024-09-04,18:00:00
115,1,2024-09-04,18:00:00
116,1,2024-09-04,18:00:00
113,1,2024-09-04,18:01:00
86764,1,2024-09-04,18:01:00
114,1,2024-09-04,18:01:00
117,1,2024-09-04,18:01:00
86765,1,2024-09-04,18:02:00
111,1,2024-09-04,18:02:00
87099,1,2024-09-04,18:02:00
86766,1,2024-09-04,18:02:00
86768,1,2024-09-04,18:03:00
112,1,2024-09-04,18:03:00
86767,1,2024-09-04,18:03:00
86924,1,2024-09-04,18:03:00
117,1,2024-09-05,05:38:00
117,0,2024-09-05,05:38:00
114,0,2024-09-05,05:42:00
116,0,2024-09-05,05:47:00
86766,0,2024-09-05,05:47:00
112,0,2024-09-05,05:49:00
86924,0,2024-09-05,05:50:00
113,0,2024-09-05,05:51:00
111,0,2024-09-05,05:52:00
86765,0,2024-09-05,05:53:00
115,0,2024-09-05,05:54:00
87099,0,2024-09-05,05:55:00
86764,0,2024-09-05,05:55:00
86763,0,2024-09-05,05:55:00
4,0,2024-09-05,05:55:00
86769,0,2024-09-05,05:56:00
86767,0,2024-09-05,05:58:00
86768,0,2024-09-05,05:58:00
86763,1,2024-09-05,18:00:00
4,1,2024-09-05,18:00:00
115,1,2024-09-05,18:00:00
86769,1,2024-09-05,18:00:00
86764,1,2024-09-05,18:00:00
87099,1,2024-09-05,18:00:00
116,1,2024-09-05,18:00:00
111,1,2024-09-05,18:00:00
86768,1,2024-09-05,18:00:00
113,1,2024-09-05,18:01:00
86767,1,2024-09-05,18:01:00
114,1,2024-09-05,18:01:00
86765,1,2024-09-05,18:01:00
86766,1,2024-09-05,18:01:00
117,1,2024-09-05,18:01:00
112,1,2024-09-05,18:02:00
86924,1,2024-09-05,18:04:00
117,0,2024-09-06,05:40:00
114,0,2024-09-06,05:42:00
112,0,2024-09-06,05:47:00
113,0,2024-09-06,05:48:00
116,0,2024-09-06,05:48:00
86766,0,2024-09-06,05:49:00
86765,0,2024-09-06,05:49:00
111,0,2024-09-06,05:54:00
115,0,2024-09-06,05:54:00
86769,0,2024-09-06,05:55:00
86764,0,2024-09-06,05:55:00
86763,0,2024-09-06,05:55:00
4,0,2024-09-06,05:55:00
86768,0,2024-09-06,05:56:00
86767,0,2024-09-06,05:56:00
87099,0,2024-09-06,05:56:00
115,1,2024-09-06,14:33:00
113,1,2024-09-06,14:33:00
116,1,2024-09-06,18:00:00
86767,1,2024-09-06,18:00:00
86763,1,2024-09-06,18:00:00
86769,1,2024-09-06,18:00:00
4,1,2024-09-06,18:00:00
86768,1,2024-09-06,18:01:00
111,1,2024-09-06,18:01:00
87099,1,2024-09-06,18:01:00
86764,1,2024-09-06,18:01:00
117,1,2024-09-06,18:01:00
112,1,2024-09-06,18:02:00
114,1,2024-09-06,18:02:00
86766,1,2024-09-06,18:03:00
86765,1,2024-09-06,18:03:00
114,0,2024-09-07,05:31:00
116,0,2024-09-07,05:44:00
112,0,2024-09-07,05:46:00
86766,0,2024-09-07,05:46:00
86924,0,2024-09-07,05:47:00
111,0,2024-09-07,05:48:00
86764,0,2024-09-07,05:52:00
86763,0,2024-09-07,05:52:00
4,0,2024-09-07,05:52:00
113,0,2024-09-07,05:53:00
117,0,2024-09-07,05:53:00
87099,0,2024-09-07,05:53:00
86768,0,2024-09-07,05:54:00
86767,0,2024-09-07,05:54:00
115,0,2024-09-07,05:54:00
86769,0,2024-09-07,05:56:00
86769,0,2024-09-07,18:00:00
86764,0,2024-09-07,18:00:00
111,0,2024-09-07,18:00:00
86768,1,2024-09-07,18:00:00
86764,1,2024-09-07,18:00:00
86769,1,2024-09-07,18:00:00
111,1,2024-09-07,18:00:00
115,1,2024-09-07,18:00:00
114,1,2024-09-07,18:00:00
86767,1,2024-09-07,18:00:00
113,1,2024-09-07,18:01:00
112,1,2024-09-07,18:01:00
116,1,2024-09-07,18:01:00
86763,1,2024-09-07,18:01:00
4,1,2024-09-07,18:01:00
86924,1,2024-09-07,18:01:00
87099,1,2024-09-07,18:02:00
117,1,2024-09-07,18:02:00
117,1,2024-09-07,18:03:00
86766,1,2024-09-07,18:04:00
86766,0,2024-09-09,05:44:00
114,0,2024-09-09,05:44:00
113,0,2024-09-09,05:46:00
116,0,2024-09-09,05:48:00
86764,0,2024-09-09,05:52:00
86763,0,2024-09-09,05:52:00
4,0,2024-09-09,05:52:00
4,0,2024-09-09,05:53:00
111,0,2024-09-09,05:53:00
86767,0,2024-09-09,05:55:00
86768,0,2024-09-09,05:55:00
87099,0,2024-09-09,05:56:00
86924,0,2024-09-09,05:57:00
117,0,2024-09-09,05:57:00
115,0,2024-09-09,05:57:00
86769,0,2024-09-09,05:58:00
86763,1,2024-09-09,18:00:00
115,1,2024-09-09,18:00:00
116,1,2024-09-09,18:00:00
86768,1,2024-09-09,18:00:00
4,1,2024-09-09,18:00:00
86767,1,2024-09-09,18:00:00
86769,1,2024-09-09,18:00:00
86766,1,2024-09-09,18:00:00
86766,1,2024-09-09,18:01:00
113,1,2024-09-09,18:01:00
111,1,2024-09-09,18:01:00
86764,1,2024-09-09,18:01:00
114,1,2024-09-09,18:01:00
86924,1,2024-09-09,18:01:00
117,1,2024-09-09,18:02:00
87099,1,2024-09-09,18:04:00
114,0,2024-09-10,05:44:00
116,0,2024-09-10,05:44:00
86766,0,2024-09-10,05:48:00
111,0,2024-09-10,05:51:00
113,0,2024-09-10,05:52:00
86767,0,2024-09-10,05:52:00
86768,0,2024-09-10,05:52:00
86764,0,2024-09-10,05:54:00
4,0,2024-09-10,05:54:00
86763,0,2024-09-10,05:54:00
86765,0,2024-09-10,05:55:00
115,0,2024-09-10,05:55:00
86924,0,2024-09-10,05:55:00
87099,0,2024-09-10,05:55:00
86769,0,2024-09-10,05:55:00
117,0,2024-09-10,05:57:00
86763,1,2024-09-10,18:00:00
115,1,2024-09-10,18:00:00
4,1,2024-09-10,18:00:00
116,1,2024-09-10,18:00:00
86766,1,2024-09-10,18:01:00
117,1,2024-09-10,18:01:00
86924,1,2024-09-10,18:01:00
86768,1,2024-09-10,18:02:00
86769,1,2024-09-10,18:02:00
86764,1,2024-09-10,18:02:00
111,1,2024-09-10,18:03:00
113,1,2024-09-10,18:03:00
87099,1,2024-09-10,18:03:00
86767,1,2024-09-10,18:03:00
114,1,2024-09-10,18:03:00
86765,1,2024-09-10,18:03:00
114,0,2024-09-11,05:39:00
111,0,2024-09-11,05:48:00
86766,0,2024-09-11,05:49:00
86924,0,2024-09-11,05:50:00
113,0,2024-09-11,05:51:00
86767,0,2024-09-11,05:51:00
86768,0,2024-09-11,05:51:00
86765,0,2024-09-11,05:51:00
116,0,2024-09-11,05:51:00
86764,0,2024-09-11,05:54:00
86763,0,2024-09-11,05:54:00
4,0,2024-09-11,05:54:00
87099,0,2024-09-11,05:55:00
115,0,2024-09-11,05:56:00
86769,0,2024-09-11,05:57:00
117,0,2024-09-11,05:59:00
116,1,2024-09-11,14:31:00
86767,1,2024-09-11,18:00:00
4,1,2024-09-11,18:00:00
86763,1,2024-09-11,18:00:00
86769,1,2024-09-11,18:00:00
86768,1,2024-09-11,18:00:00
86764,1,2024-09-11,18:00:00
115,1,2024-09-11,18:00:00
111,1,2024-09-11,18:00:00
114,1,2024-09-11,18:00:00
113,1,2024-09-11,18:00:00
