    86765	2024-07-19 18:00:53	1	1	1	0
    86765	2024-07-19 18:00:54	1	1	1	0
    87099	2024-07-19 18:01:03	1	1	1	0
    87099	2024-07-19 18:01:08	1	1	1	0
    87099	2024-07-19 18:01:10	1	1	1	0
    86924	2024-07-19 18:01:22	1	1	1	0
    86763	2024-07-19 18:01:26	1	1	1	0
      114	2024-07-19 18:01:35	1	1	1	0
    86764	2024-07-19 18:01:39	1	1	1	0
    86768	2024-07-19 18:01:42	1	1	1	0
    86769	2024-07-19 18:01:48	1	1	1	0
    86769	2024-07-19 18:01:49	1	1	1	0
      117	2024-07-19 18:02:12	1	1	1	0
    86767	2024-07-19 18:02:23	1	1	1	0
    86766	2024-07-19 18:02:52	1	1	1	0
    86766	2024-07-19 18:02:59	1	1	1	0
      112	2024-07-19 18:03:03	1	1	1	0
      116	2024-07-19 18:04:43	1	1	1	0
      112	2024-07-20 05:28:52	1	0	1	0
      112	2024-07-20 05:28:55	1	0	1	0
      111	2024-07-20 05:33:09	1	0	1	0
      115	2024-07-20 05:35:51	1	0	1	0
      114	2024-07-20 05:41:51	1	0	1	0
    86766	2024-07-20 05:44:37	1	0	1	0
    86766	2024-07-20 05:44:39	1	0	1	0
      113	2024-07-20 05:47:00	1	0	1	0
      117	2024-07-20 05:47:20	1	0	1	0
        3	2024-07-20 05:48:14	1	0	1	0
    87099	2024-07-20 05:50:23	1	0	1	0
    87099	2024-07-20 05:50:24	1	0	1	0
      116	2024-07-20 05:50:31	1	0	1	0
    86924	2024-07-20 05:50:43	1	0	1	0
    86765	2024-07-20 05:53:01	1	0	1	0
    86765	2024-07-20 05:53:03	1	0	1	0
    86764	2024-07-20 05:54:20	1	0	1	0
    86763	2024-07-20 05:54:23	1	0	1	0
    86767	2024-07-20 05:54:32	1	0	1	0
    86768	2024-07-20 05:54:39	1	0	1	0
    86764	2024-07-20 14:30:27	1	1	1	0
        3	2024-07-20 18:00:10	1	1	1	0
      111	2024-07-20 18:00:16	1	1	1	0
      115	2024-07-20 18:00:22	1	1	1	0
    86763	2024-07-20 18:00:24	1	1	1	0
      113	2024-07-20 18:00:31	1	1	1	0
      116	2024-07-20 18:00:44	1	1	1	0
      114	2024-07-20 18:01:09	1	1	1	0
    86924	2024-07-20 18:01:16	1	1	1	0
    86768	2024-07-20 18:01:23	1	1	1	0
    86767	2024-07-20 18:01:30	1	1	1	0
    87099	2024-07-20 18:01:36	1	1	1	0
    87099	2024-07-20 18:01:37	1	1	1	0
    86765	2024-07-20 18:01:44	1	1	1	0
    86765	2024-07-20 18:01:46	1	1	1	0
      112	2024-07-20 18:01:57	1	1	1	0
      112	2024-07-20 18:02:00	1	1	1	0
    86766	2024-07-20 18:02:08	1	1	1	0
    86766	2024-07-20 18:02:11	1	1	1	0
      117	2024-07-20 18:02:25	1	1	1	0
    85458	2024-07-22 05:23:50	1	0	1	0
    86924	2024-07-22 05:33:06	1	0	1	0
      114	2024-07-22 05:40:25	1	0	1	0
      113	2024-07-22 05:47:26	1	0	1	0
    86763	2024-07-22 05:47:36	1	0	1	0
        3	2024-07-22 05:48:07	1	0	1	0
    86765	2024-07-22 05:51:48	1	0	1	0
      111	2024-07-22 05:52:10	1	0	1	0
      112	2024-07-22 05:53:00	1	0	1	0
      112	2024-07-22 05:53:02	1	0	1	0
    86766	2024-07-22 05:53:43	1	0	1	0
    87099	2024-07-22 05:53:57	1	0	1	0
    87099	2024-07-22 05:54:03	1	0	1	0
      117	2024-07-22 05:54:14	1	0	1	0
      117	2024-07-22 05:56:11	1	0	1	0
      115	2024-07-22 05:56:19	1	0	1	0
      116	2024-07-22 05:56:25	1	0	1	0
    86767	2024-07-22 05:58:21	1	0	1	0
    86768	2024-07-22 05:58:24	1	0	1	0
        3	2024-07-22 11:08:52	1	1	1	0
        3	2024-07-22 13:43:04	1	0	1	0
    86766	2024-07-22 14:31:46	1	1	1	0
    86766	2024-07-22 14:31:47	1	1	1	0
      117	2024-07-22 18:01:16	1	1	1	0
    86763	2024-07-22 20:00:02	1	1	1	0
      115	2024-07-22 20:00:07	1	1	1	0
      111	2024-07-22 20:00:11	1	1	1	0
      113	2024-07-22 20:00:17	1	1	1	0
        3	2024-07-22 20:00:26	1	1	1	0
      114	2024-07-22 20:00:30	1	1	1	0
    86768	2024-07-22 20:00:38	1	1	1	0
    87099	2024-07-22 20:00:47	1	1	1	0
    87099	2024-07-22 20:00:50	1	1	1	0
    86767	2024-07-22 20:01:05	1	1	1	0
    86924	2024-07-22 20:01:12	1	1	1	0
      116	2024-07-22 20:01:31	1	1	1	0
    86765	2024-07-22 20:01:35	1	1	1	0
      112	2024-07-22 20:01:38	1	1	1	0
    85458	2024-07-23 05:23:22	1	0	1	0
      112	2024-07-23 05:36:56	1	0	1	0
      113	2024-07-23 05:37:28	1	0	1	0
      115	2024-07-23 05:43:16	1	0	1	0
      114	2024-07-23 05:45:32	1	0	1	0
    86766	2024-07-23 05:47:44	1	0	1	0
    86766	2024-07-23 05:47:53	1	0	1	0
      111	2024-07-23 05:48:11	1	0	1	0
        3	2024-07-23 05:48:23	1	0	1	0
      116	2024-07-23 05:52:06	1	0	1	0
    86924	2024-07-23 05:52:49	1	0	1	0
    86765	2024-07-23 05:52:55	1	0	1	0
    87099	2024-07-23 05:53:18	1	0	1	0
    87099	2024-07-23 05:53:20	1	0	1	0
    86769	2024-07-23 05:53:23	1	0	1	0
    86769	2024-07-23 05:53:24	1	0	1	0
    86763	2024-07-23 05:53:31	1	0	1	0
    86763	2024-07-23 05:53:34	1	0	1	0
    86767	2024-07-23 05:55:22	1	0	1	0
    86768	2024-07-23 05:55:31	1	0	1	0
      117	2024-07-23 05:55:40	1	0	1	0
    86763	2024-07-23 18:00:02	1	1	1	0
    86763	2024-07-23 18:00:03	1	1	1	0
    86769	2024-07-23 18:00:07	1	1	1	0
    86769	2024-07-23 18:00:09	1	1	1	0
        3	2024-07-23 18:00:10	1	1	1	0
      111	2024-07-23 18:00:15	1	1	1	0
      113	2024-07-23 18:00:21	1	1	1	0
      113	2024-07-23 18:00:22	1	1	1	0
      114	2024-07-23 18:00:30	1	1	1	0
      115	2024-07-23 18:00:36	1	1	1	0
    86766	2024-07-23 18:00:42	1	1	1	0
    86766	2024-07-23 18:00:45	1	1	1	0
      116	2024-07-23 18:01:00	1	1	1	0
    86768	2024-07-23 18:01:03	1	1	1	0
    86767	2024-07-23 18:01:22	1	1	1	0
      117	2024-07-23 18:01:26	1	1	1	0
    86765	2024-07-23 18:01:31	1	1	1	0
      112	2024-07-23 18:01:47	1	1	1	0
      112	2024-07-23 18:01:51	1	1	1	0
    87099	2024-07-23 18:02:07	1	1	1	0
    87099	2024-07-23 18:02:10	1	1	1	0
    86924	2024-07-23 18:04:35	1	1	1	0
    86763	2024-07-24 05:36:27	1	0	1	0
    86763	2024-07-24 05:36:36	1	0	1	0
    86764	2024-07-24 05:36:39	1	0	1	0
      114	2024-07-24 05:42:04	1	0	1	0
      115	2024-07-24 05:47:27	1	0	1	0
        3	2024-07-24 05:47:46	1	0	1	0
    86924	2024-07-24 05:48:19	1	0	1	0
      113	2024-07-24 05:49:41	1	0	1	0
      113	2024-07-24 05:49:44	1	0	1	0
      111	2024-07-24 05:50:17	1	0	1	0
      116	2024-07-24 05:52:12	1	0	1	0
    86766	2024-07-24 05:52:44	1	0	1	0
    87099	2024-07-24 05:55:07	1	0	1	0
    87099	2024-07-24 05:55:08	1	0	1	0
    86765	2024-07-24 05:55:45	1	0	1	0
      117	2024-07-24 05:55:51	1	0	1	0
    86767	2024-07-24 05:58:47	1	0	1	0
    86768	2024-07-24 05:58:51	1	0	1	0
    86924	2024-07-24 18:01:19	1	1	1	0
      117	2024-07-24 18:03:16	1	1	1	0
    86763	2024-07-24 20:00:02	1	1	1	0
    86763	2024-07-24 20:00:03	1	1	1	0
    86764	2024-07-24 20:00:05	1	1	1	0
    86764	2024-07-24 20:00:06	1	1	1	0
      115	2024-07-24 20:00:08	1	1	1	0
      115	2024-07-24 20:00:09	1	1	1	0
      111	2024-07-24 20:00:12	1	1	1	0
      113	2024-07-24 20:00:16	1	1	1	0
    86767	2024-07-24 20:00:20	1	1	1	0
    86767	2024-07-24 20:00:22	1	1	1	0
      116	2024-07-24 20:00:26	1	1	1	0
    86765	2024-07-24 20:00:32	1	1	1	0
    86768	2024-07-24 20:00:35	1	1	1	0
    87099	2024-07-24 20:00:40	1	1	1	0
    87099	2024-07-24 20:00:41	1	1	1	0
        3	2024-07-24 20:00:54	1	1	1	0
      114	2024-07-24 20:01:17	1	1	1	0
    86766	2024-07-24 20:01:25	1	1	1	0
    86766	2024-07-24 20:01:27	1	1	1	0
      112	2024-07-25 05:39:09	1	0	1	0
      112	2024-07-25 05:39:10	1	0	1	0
        3	2024-07-25 05:40:55	1	0	1	0
      114	2024-07-25 05:42:50	1	0	1	0
    86766	2024-07-25 05:46:37	1	0	1	0
    86766	2024-07-25 05:46:41	1	0	1	0
      111	2024-07-25 05:48:20	1	0	1	0
      113	2024-07-25 05:48:58	1	0	1	0
    86763	2024-07-25 05:50:47	1	0	1	0
    86763	2024-07-25 05:50:49	1	0	1	0
      116	2024-07-25 05:50:54	1	0	1	0
      116	2024-07-25 05:50:55	1	0	1	0
    86764	2024-07-25 05:51:00	1	0	1	0
    86764	2024-07-25 05:51:01	1	0	1	0
    86765	2024-07-25 05:52:01	1	0	1	0
    86924	2024-07-25 05:52:21	1	0	1	0
    87099	2024-07-25 05:52:25	1	0	1	0
    87099	2024-07-25 05:52:27	1	0	1	0
    86769	2024-07-25 05:52:51	1	0	1	0
    86769	2024-07-25 05:52:52	1	0	1	0
    86769	2024-07-25 05:52:54	1	0	1	0
      115	2024-07-25 05:55:07	1	0	1	0
      117	2024-07-25 05:55:40	1	0	1	0
    86767	2024-07-25 05:57:58	1	0	1	0
    86767	2024-07-25 05:58:00	1	0	1	0
    86768	2024-07-25 05:58:17	1	0	1	0
      116	2024-07-25 18:00:38	1	1	1	0
      116	2024-07-25 18:00:39	1	1	1	0
      115	2024-07-25 18:00:40	1	1	1	0
      115	2024-07-25 18:00:42	1	1	1	0
      113	2024-07-25 18:01:01	1	1	1	0
      111	2024-07-25 18:01:07	1	1	1	0
      112	2024-07-25 18:01:35	1	1	1	0
    86768	2024-07-25 18:01:42	1	1	1	0
    86767	2024-07-25 18:01:48	1	1	1	0
    86766	2024-07-25 18:01:50	1	1	1	0
      117	2024-07-25 18:02:02	1	1	1	0
      117	2024-07-25 18:02:03	1	1	1	0
    86769	2024-07-25 18:02:29	1	1	1	0
    86769	2024-07-25 18:02:30	1	1	1	0
      114	2024-07-25 18:02:53	1	0	1	0
        3	2024-07-25 18:03:29	1	1	1	0
    86763	2024-07-25 18:03:53	1	1	1	0
    86763	2024-07-25 18:03:54	1	1	1	0
    86764	2024-07-25 18:04:10	1	1	1	0
    86764	2024-07-25 18:04:11	1	1	1	0
    87099	2024-07-25 18:04:21	1	1	1	0
    87099	2024-07-25 18:04:22	1	1	1	0
    86924	2024-07-25 18:04:47	1	1	1	0
    86765	2024-07-25 18:05:06	1	1	1	0
      112	2024-07-26 05:36:47	1	0	1	0
      114	2024-07-26 05:44:04	1	0	1	0
        3	2024-07-26 05:44:25	1	0	1	0
      113	2024-07-26 05:48:05	1	0	1	0
      111	2024-07-26 05:49:24	1	0	1	0
    86766	2024-07-26 05:49:31	1	0	1	0
    86766	2024-07-26 05:49:33	1	0	1	0
    86763	2024-07-26 05:51:11	1	0	1	0
    86763	2024-07-26 05:51:12	1	0	1	0
    86764	2024-07-26 05:51:20	1	0	1	0
    86764	2024-07-26 05:51:21	1	0	1	0
    86765	2024-07-26 05:52:14	1	0	1	0
    87099	2024-07-26 05:52:40	1	0	1	0
    87099	2024-07-26 05:52:42	1	0	1	0
      117	2024-07-26 05:53:08	1	0	1	0
    86924	2024-07-26 05:53:20	1	0	1	0
      116	2024-07-26 05:53:28	1	0	1	0
      116	2024-07-26 05:53:30	1	0	1	0
      115	2024-07-26 05:54:02	1	0	1	0
    86769	2024-07-26 05:54:06	1	0	1	0
    86769	2024-07-26 05:54:07	1	0	1	0
    86767	2024-07-26 05:58:35	1	0	1	0
    86767	2024-07-26 05:58:37	1	0	1	0
        3	2024-07-26 14:30:20	1	1	1	0
      115	2024-07-26 14:33:22	1	1	1	0
      115	2024-07-26 14:33:23	1	1	1	0
      113	2024-07-26 18:00:31	1	1	1	0
    86763	2024-07-26 18:00:35	1	1	1	0
    86763	2024-07-26 18:00:36	1	1	1	0
      114	2024-07-26 18:00:42	1	1	1	0
      111	2024-07-26 18:00:47	1	1	1	0
    86769	2024-07-26 18:00:57	1	1	1	0
    86769	2024-07-26 18:00:58	1	1	1	0
    86924	2024-07-26 18:01:04	1	1	1	0
      116	2024-07-26 18:01:08	1	1	1	0
    86764	2024-07-26 18:01:11	1	1	1	0
    86764	2024-07-26 18:01:12	1	1	1	0
      112	2024-07-26 18:01:22	1	1	1	0
    87099	2024-07-26 18:01:34	1	1	1	0
    87099	2024-07-26 18:01:35	1	1	1	0
    86767	2024-07-26 18:01:40	1	1	1	0
    86765	2024-07-26 18:01:46	1	1	1	0
    86766	2024-07-26 18:02:32	1	1	1	0
    86766	2024-07-26 18:02:33	1	1	1	0
      117	2024-07-26 18:09:20	1	1	1	0
      113	2024-07-27 05:31:23	1	0	1	0
      115	2024-07-27 05:34:20	1	0	1	0
        3	2024-07-27 05:34:45	1	0	1	0
      112	2024-07-27 05:37:54	1	0	1	0
    86924	2024-07-27 05:38:05	1	0	1	0
      114	2024-07-27 05:45:37	1	0	1	0
      111	2024-07-27 05:47:50	1	0	1	0
    86766	2024-07-27 05:49:31	1	0	1	0
    86766	2024-07-27 05:49:33	1	0	1	0
    87099	2024-07-27 05:50:37	1	0	1	0
    87099	2024-07-27 05:50:39	1	0	1	0
    86765	2024-07-27 05:51:38	1	0	1	0
      116	2024-07-27 05:54:05	1	0	1	0
      116	2024-07-27 05:54:06	1	0	1	0
      117	2024-07-27 05:54:38	1	0	1	0
    86763	2024-07-27 05:56:09	1	0	1	0
    86763	2024-07-27 05:56:10	1	0	1	0
    86764	2024-07-27 05:56:14	1	0	1	0
    86764	2024-07-27 05:56:16	1	0	1	0
    86767	2024-07-27 05:56:44	1	0	1	0
    86768	2024-07-27 05:56:51	1	0	1	0
    86769	2024-07-27 05:56:53	1	0	1	0
    86769	2024-07-27 05:56:54	1	0	1	0
    86763	2024-07-27 18:00:01	1	1	1	0
    86763	2024-07-27 18:00:02	1	1	1	0
    86769	2024-07-27 18:00:04	1	1	1	0
    86769	2024-07-27 18:00:06	1	1	1	0
      115	2024-07-27 18:00:07	1	1	1	0
      115	2024-07-27 18:00:09	1	1	1	0
      116	2024-07-27 18:00:11	1	1	1	0
      116	2024-07-27 18:00:12	1	1	1	0
      111	2024-07-27 18:00:15	1	1	1	0
      111	2024-07-27 18:00:16	1	1	1	0
        3	2024-07-27 18:00:18	1	1	1	0
      113	2024-07-27 18:00:24	1	1	1	0
      114	2024-07-27 18:00:30	1	1	1	0
    86768	2024-07-27 18:00:35	1	1	1	0
      112	2024-07-27 18:00:40	1	1	1	0
      112	2024-07-27 18:00:43	1	1	1	0
    86767	2024-07-27 18:00:49	1	1	1	0
    86764	2024-07-27 18:01:02	1	1	1	0
    86764	2024-07-27 18:01:03	1	1	1	0
    86766	2024-07-27 18:01:07	1	1	1	0
    86766	2024-07-27 18:01:12	1	1	1	0
    87099	2024-07-27 18:01:17	1	1	1	0
    87099	2024-07-27 18:01:19	1	1	1	0
    86924	2024-07-27 18:01:41	1	1	1	0
    86765	2024-07-27 18:01:46	1	1	1	0
      117	2024-07-27 18:06:32	1	1	1	0
    85458	2024-07-29 05:30:31	1	0	1	0
    86763	2024-07-29 05:36:17	1	0	1	0
    86763	2024-07-29 05:36:18	1	0	1	0
    86763	2024-07-29 05:36:19	1	0	1	0
    86764	2024-07-29 05:36:26	1	0	1	0
    86764	2024-07-29 05:36:28	1	0	1	0
      114	2024-07-29 05:45:41	1	0	1	0
      112	2024-07-29 05:45:56	1	0	1	0
        3	2024-07-29 05:49:14	1	0	1	0
      113	2024-07-29 05:49:21	1	0	1	0
      115	2024-07-29 05:49:27	1	0	1	0
    86924	2024-07-29 05:50:13	1	0	1	0
    86765	2024-07-29 05:53:35	1	0	1	0
      116	2024-07-29 05:53:47	1	0	1	0
      116	2024-07-29 05:53:49	1	0	1	0
    86766	2024-07-29 05:54:57	1	0	1	0
      111	2024-07-29 05:55:20	1	0	1	0
    87099	2024-07-29 05:56:09	1	0	1	0
    87099	2024-07-29 05:56:11	1	0	1	0
      117	2024-07-29 05:58:17	1	0	1	0
    86768	2024-07-29 06:03:17	1	0	1	0
    86767	2024-07-29 06:03:25	1	0	1	0
        3	2024-07-29 18:00:21	1	1	1	0
    86763	2024-07-29 18:00:27	1	1	1	0
    86763	2024-07-29 18:00:28	1	1	1	0
      111	2024-07-29 18:00:30	1	1	1	0
      115	2024-07-29 18:00:44	1	1	1	0
      115	2024-07-29 18:00:46	1	1	1	0
      113	2024-07-29 18:00:50	1	1	1	0
      114	2024-07-29 18:00:57	1	1	1	0
      116	2024-07-29 18:01:05	1	1	1	0
      116	2024-07-29 18:01:06	1	1	1	0
    86765	2024-07-29 18:01:14	1	1	1	0
    86768	2024-07-29 18:01:27	1	1	1	0
    86767	2024-07-29 18:01:33	1	1	1	0
    86767	2024-07-29 18:01:34	1	1	1	0
    86924	2024-07-29 18:01:40	1	1	1	0
    86764	2024-07-29 18:01:44	1	1	1	0
    86764	2024-07-29 18:01:45	1	1	1	0
    87099	2024-07-29 18:01:51	1	1	1	0
    87099	2024-07-29 18:01:52	1	1	1	0
      112	2024-07-29 18:01:55	1	1	1	0
      112	2024-07-29 18:01:56	1	1	1	0
    86766	2024-07-29 18:03:10	1	1	1	0
    86766	2024-07-29 18:03:12	1	1	1	0
      117	2024-07-29 18:12:48	1	1	1	0
      113	2024-07-30 05:34:56	1	0	1	0
      113	2024-07-30 05:34:57	1	0	1	0
      115	2024-07-30 05:36:10	1	0	1	0
      112	2024-07-30 05:43:08	1	0	1	0
    86924	2024-07-30 05:43:18	1	0	1	0
        3	2024-07-30 05:47:14	1	0	1	0
    87099	2024-07-30 05:49:35	1	0	1	0
    86766	2024-07-30 05:49:56	1	0	1	0
    86766	2024-07-30 05:49:58	1	0	1	0
      116	2024-07-30 05:50:04	1	0	1	0
      116	2024-07-30 05:50:05	1	0	1	0
      111	2024-07-30 05:50:07	1	0	1	0
      111	2024-07-30 05:50:08	1	0	1	0
      114	2024-07-30 05:50:11	1	0	1	0
      114	2024-07-30 05:50:12	1	0	1	0
      114	2024-07-30 05:50:13	1	0	1	0
    86765	2024-07-30 05:51:22	1	0	1	0
    86764	2024-07-30 05:52:23	1	0	1	0
    86764	2024-07-30 05:52:24	1	0	1	0
    86763	2024-07-30 05:52:30	1	0	1	0
    86763	2024-07-30 05:52:31	1	0	1	0
    86768	2024-07-30 05:55:03	1	0	1	0
    86767	2024-07-30 05:55:09	1	0	1	0
    86767	2024-07-30 05:55:16	1	0	1	0
      117	2024-07-30 05:56:49	1	0	1	0
      112	2024-07-30 14:31:09	1	1	1	0
      112	2024-07-30 14:31:12	1	1	1	0
      117	2024-07-30 18:03:45	1	1	1	0
    86763	2024-07-30 20:00:01	1	1	1	0
    86763	2024-07-30 20:00:02	1	1	1	0
    86764	2024-07-30 20:00:05	1	1	1	0
    86764	2024-07-30 20:00:06	1	1	1	0
      115	2024-07-30 20:00:10	1	1	1	0
      115	2024-07-30 20:00:11	1	1	1	0
      116	2024-07-30 20:00:14	1	1	1	0
      113	2024-07-30 20:00:17	1	1	1	0
      111	2024-07-30 20:00:21	1	1	1	0
      111	2024-07-30 20:00:24	1	1	1	0
    86766	2024-07-30 20:00:27	1	1	1	0
    86767	2024-07-30 20:00:30	1	1	1	0
      114	2024-07-30 20:00:34	1	1	1	0
      114	2024-07-30 20:00:36	1	1	1	0
        3	2024-07-30 20:00:41	1	1	1	0
    87099	2024-07-30 20:00:47	1	1	1	0
    87099	2024-07-30 20:00:48	1	1	1	0
    87099	2024-07-30 20:00:49	1	1	1	0
    86768	2024-07-30 20:00:52	1	1	1	0
    86924	2024-07-30 20:01:04	1	1	1	0
    86765	2024-07-30 20:01:08	1	1	1	0
      113	2024-07-31 05:34:54	1	0	1	0
        3	2024-07-31 05:37:11	1	0	1	0
      112	2024-07-31 05:42:54	1	0	1	0
    86924	2024-07-31 05:43:11	1	0	1	0
      111	2024-07-31 05:44:31	1	0	1	0
      111	2024-07-31 05:44:35	1	0	1	0
      116	2024-07-31 05:47:25	1	0	1	0
      116	2024-07-31 05:47:26	1	0	1	0
      114	2024-07-31 05:47:55	1	0	1	0
      114	2024-07-31 05:47:57	1	0	1	0
      115	2024-07-31 05:48:00	1	0	1	0
    86766	2024-07-31 05:48:25	1	0	1	0
    86766	2024-07-31 05:48:28	1	0	1	0
    86765	2024-07-31 05:50:17	1	0	1	0
    86763	2024-07-31 05:53:08	1	0	1	0
    86763	2024-07-31 05:53:10	1	0	1	0
    86764	2024-07-31 05:53:14	1	0	1	0
    86764	2024-07-31 05:53:15	1	0	1	0
    87099	2024-07-31 05:53:35	1	0	1	0
    87099	2024-07-31 05:53:41	1	0	1	0
      117	2024-07-31 05:54:56	1	0	1	0
    86767	2024-07-31 05:57:27	1	0	1	0
    86767	2024-07-31 05:57:29	1	0	1	0
    86768	2024-07-31 05:57:35	1	0	1	0
    86768	2024-07-31 05:57:37	1	0	1	0
    86769	2024-07-31 05:57:49	1	0	1	0
    86769	2024-07-31 05:57:50	1	0	1	0
    87099	2024-07-31 12:00:30	1	1	1	0
    87099	2024-07-31 12:00:31	1	1	1	0
      116	2024-07-31 14:37:38	1	1	1	0
      116	2024-07-31 14:37:40	1	1	1	0
    86763	2024-07-31 18:00:02	1	1	1	0
    86763	2024-07-31 18:00:03	1	1	1	0
      115	2024-07-31 18:00:06	1	1	1	0
      115	2024-07-31 18:00:07	1	1	1	0
      111	2024-07-31 18:00:10	1	1	1	0
    86769	2024-07-31 18:00:13	1	1	1	0
    86769	2024-07-31 18:00:15	1	1	1	0
      113	2024-07-31 18:00:16	1	1	1	0
      114	2024-07-31 18:00:19	1	1	1	0
      114	2024-07-31 18:00:21	1	1	1	0
      114	2024-07-31 18:00:22	1	1	1	0
    86764	2024-07-31 18:00:24	1	1	1	0
    86764	2024-07-31 18:00:25	1	1	1	0
        3	2024-07-31 18:00:30	1	1	1	0
      117	2024-07-31 18:00:36	1	1	1	0
